id,code,name,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
niif_fin_1645,1645,Retención Sobre Contratos ,,0,off_balance,chart_template_niif_financiero,
niif_fin_164505,164505,Retención Sobre Contratos ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_164595,164595,Otra Retención Sobre Contratos ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1647,1647,Reclamaciones ,,0,off_balance,chart_template_niif_financiero,
niif_fin_164705,164705,Reclamaciones ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_164795,164795,Otras Reclamaciones ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1648,1648,Prestación De Servicios,,0,off_balance,chart_template_niif_financiero,
niif_fin_164805,164805,Prestación De Servicios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_164895,164895,Otras Prestación De Servicios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1649,1649,Recursos Entregados En Administración,,0,off_balance,chart_template_niif_financiero,
niif_fin_164905,164905,Recursos Entregados En Administración,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_164995,164995,Otros Recursos Entregados En Administración,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1652,1652,Clientes,,0,off_balance,chart_template_niif_financiero,
niif_fin_165205,165205,Compras Por Cumplir,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165210,165210,Compras Por Cumplir Títulos Sobre Productos Agropecuarios Y Productos Agropecuarios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165295,165295,Otros Compras Por Cumplir A Clientes,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1653,1653,Liquidación Y Compensación,,0,off_balance,chart_template_niif_financiero,
niif_fin_165305,165305,Bolsas De Valores,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165310,165310,Bolsas De Bienes Y Productos Agropecuarios Y Agroindustriales ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165315,165315,Sistemas Centralizados De Operaciones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165320,165320,Sociedades Comisionistas De Bolsas De Valores,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165325,165325,Comisionistas De Bolsas De Bienes Y Productos Agropecuarios Y Agroindustriales,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165395,165395,Otra Liquidación Y Compensación,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1654,1654,Por Contratos De Colocación,,0,off_balance,chart_template_niif_financiero,
niif_fin_165405,165405,Títulos Colocados Por Cobrar,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165410,165410,Títulos Sobre Productos Agropecuarios Colocados Por Cobrar,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165495,165495,Otras Por Contratos De Colocación,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1658,1658,Entidades En Intervención,,0,off_balance,chart_template_niif_financiero,
niif_fin_165805,165805,Seguros De Depósito Pagados,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165810,165810,Derechos Por Compra De Acreencias,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165815,165815,Préstamos Y/O Apoyos De Liquidez,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_165895,165895,Otras Entidades En Intervención,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1665,1665,Fondos De Garantías,,0,off_balance,chart_template_niif_financiero,
niif_fin_166505,166505,Seguro De Depósitos,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_166510,166510,Costo De Garantía,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_166515,166515,Recaudos Pendientes Cartera Hipotecaria,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_166520,166520,Nación – Capitalizaciones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_166525,166525,Fogacoop,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_166595,166595,Otros Fondos De Garantías,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1666,1666,Acuerdos De Concesión De Servicios,,0,off_balance,chart_template_niif_financiero,
niif_fin_166605,166605,Acuerdos De Concesión De Servicios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_166695,166695,Otros Acuerdos De Concesión De Servicios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1670,1670,Proceso De Titularización,,0,off_balance,chart_template_niif_financiero,
niif_fin_167005,167005,Emisor,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167010,167010,Inversiónista,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167095,167095,Otro Proceso De Titularización,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1671,1671,Compañías Cedentes Interior Cuenta Corriente ,,0,off_balance,chart_template_niif_financiero,
niif_fin_167105,167105,Primas Aceptadas Por Recaudar,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167195,167195,Otros Conceptos Compañías Cedentes Interior Cuenta Corriente ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1672,1672,Depósitos En Poder De Cedentes Interior,,0,off_balance,chart_template_niif_financiero,
niif_fin_167205,167205,Depósitos En Poder De Cedentes Interior,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167295,167295,Otros Depósitos En Poder De Cedentes Interior,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1673,1673,Compañías Cedentes Exterior Cuenta Corriente  ,,0,off_balance,chart_template_niif_financiero,
niif_fin_167305,167305,Compañías Cedentes Exterior Cuenta Corriente  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167395,167395,Otras Compañías Cedentes Exterior Cuenta Corriente  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1674,1674,Depósitos En Poder De Cedentes Exterior ,,0,off_balance,chart_template_niif_financiero,
niif_fin_167405,167405,Depósitos En Poder De Cedentes Exterior ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167495,167495,Otros Depósitos En Poder De Cedentes Exterior ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1675,1675,Coaseguradores Cuenta Corriente Aceptados  ,,0,off_balance,chart_template_niif_financiero,
niif_fin_167505,167505,Coaseguradores Cuenta Corriente Aceptados  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167595,167595,Otras Coaseguradores Cuenta Corriente Aceptados  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1676,1676,Coaseguradores Cuenta Corriente Cedidos  ,,0,off_balance,chart_template_niif_financiero,
niif_fin_167605,167605,Coaseguradores Cuenta Corriente Cedidos  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167695,167695,Otras Coaseguradores Cuenta Corriente Cedidos  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1677,1677,Reaseguradores Interior Cuenta Corriente,,0,off_balance,chart_template_niif_financiero,
niif_fin_167705,167705,Reaseguradores Interior Cuenta Corriente,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167795,167795,Otras Reaseguradores Interior Cuenta Corriente,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1678,1678,Reaseguradores Exterior Cuenta Corriente  ,,0,off_balance,chart_template_niif_financiero,
niif_fin_167805,167805,Reaseguradores Exterior Cuenta Corriente  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167895,167895,Otras Reaseguradores Exterior Cuenta Corriente  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1679,1679,Seguro De Crédito A La Exportación Cuenta Corriente ,,0,off_balance,chart_template_niif_financiero,
niif_fin_167905,167905,Banco De Comercio Exterior – Bancoldex,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_167995,167995,Otro Seguro De Crédito A La Exportación Cuenta Corriente ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1680,1680,Reservas Técnicas Parte Reaseguradores,,0,off_balance,chart_template_niif_financiero,
niif_fin_168005,168005,Para Siniestros Pendientes Parte Reaseguradores Del Interior,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168010,168010,Para Siniestros Pendientes Parte Reaseguradores Del Exterior,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168015,168015,De Riesgos En Curso Reaseguradores Del Interior,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168020,168020,De Riesgos En Curso Reaseguradores Del Exterior,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168025,168025,Para Siniestros No Avisados,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168095,168095,Deterioro Reservas Técnicas Parte Reaseguradores,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1681,1681,Siniestros Pendientes Garantizados Por La Nación ,,0,off_balance,chart_template_niif_financiero,
niif_fin_168105,168105,Seguro De Crédito A La Exportación Para Riesgos Políticos Y Extraordinarios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168195,168195,Otros Siniestros Pendientes Garantizados Por La Nación ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1682,1682,Depósito De Reserva A Reaseguradores Del Exterior  ,,0,off_balance,chart_template_niif_financiero,
niif_fin_168205,168205,Depósito De Reserva A Reaseguradores Del Exterior  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168295,168295,Otro Depósito De Reserva A Reaseguradores Del Exterior  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1683,1683,Intermediarios De Seguros ,,0,off_balance,chart_template_niif_financiero,
niif_fin_168305,168305,Agentes Colocadores De Seguros-Anticipo Comisiones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168310,168310,Agencias Colocadoras De Seguros-Anticipo Comisiones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168315,168315,Sociedades Corredoras De Seguros-Anticipo Comisiones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168320,168320,Descuentos ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168325,168325,Deducciones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168330,168330,Propaganda Facturada,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168395,168395,Otros Intermediarios De Seguros ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1684,1684,Primas Por Recaudar  ,,0,off_balance,chart_template_niif_financiero,
niif_fin_168405,168405,Negocios Directos,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168410,168410,Coaseguro Aceptado,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168415,168415,Coaseguro Cedido,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168420,168420,Por Cancelación Automática,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168495,168495,Otras Primas Por Recaudar  ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1685,1685,Sistema General De Riesgos Laborales ,,0,off_balance,chart_template_niif_financiero,
niif_fin_168505,168505,Empleadores,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168510,168510,Administradoras De Riesgos Laborales,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168515,168515,Promotoras De Salud,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168520,168520,Instituciones Prestadoras De Servicios De Salud,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168595,168595,Otras Sistema General De Riesgos Laborales ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1686,1686,Otras Actividad Aseguradora,,0,off_balance,chart_template_niif_financiero,
niif_fin_168605,168605,Cámara De Compensación Del Soat,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168610,168610,Costos Contratos No Proporcionales,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168615,168615,Fondo Nacional De Bomberos,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_168695,168695,Otras Otras Actividad Aseguradora,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1690,1690,Diversas,,0,off_balance,chart_template_niif_financiero,
niif_fin_169005,169005,Cuotas   Partes Pensiones De Jubilación,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169010,169010,Reclamos A Compañías Aseguradoras,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169015,169015,Contribuciones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169020,169020,Primas De Seguro De Invalidez Y Sobrevivencia,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169025,169025,Seguros Por Cobrar,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169030,169030,A Transportadores,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169095,169095,Otras Diversas,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1692,1692,"Deterioro (Provisión ) Cuentas Por Cobrar, Microcréditos",,0,off_balance,chart_template_niif_financiero,
niif_fin_169205,169205,"Categoría  A - Crédito Normal, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169210,169210,"Categoría B - Crédito Aceptable, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169215,169215,"Categoría C - Crédito Apreciable, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169220,169220,"Categoría D - Crédito Significativo, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169225,169225,"Categoría E - Crédito Irrecuperable, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169230,169230,"Categoría A - Crédito Normal, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169235,169235,"Categoría B - Crédito Aceptable, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169240,169240,"Categoría C - Crédito Apreciable, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169245,169245,"Categoría D - Crédito Significativo, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169250,169250,"Categoría E - Crédito Irrecuperable, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169255,169255,"Categoría A - Crédito Normal, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169260,169260,"Categoría B - Crédito Aceptable, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169265,169265,"Categoría C - Crédito Apreciable, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169270,169270,"Categoría D - Crédito Significativo, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169275,169275,"Categoría E - Crédito Irrecuperable, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169276,169276,"Categoría A – Riesgo Normal, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169278,169278,"Categoría B – Riesgo Aceptable, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169280,169280,"Categoría C – Riesgo Apreciable, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169282,169282,"Categoría D – Riesgo Significativo, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169284,169284,"Categoría E – Riesgo De Incobrabilidad, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169295,169295,"Otro Deterioro (Provisión ) Cuentas Por Cobrar, Microcréditos",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1693,1693,Transferencia Anual A Cargo De Las Empresas,,0,off_balance,chart_template_niif_financiero,
niif_fin_169305,169305,Transferencia Anual A Cargo De Las Empresas,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169395,169395,Otra Transferencia Anual A Cargo De Las Empresas,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1694,1694,Deterioro (Provisión) Cuentas Por Cobrar Comerciales,,0,off_balance,chart_template_niif_financiero,
niif_fin_169410,169410,Comisiones,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169415,169415,Servicios De Almacenaje,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169430,169430,Venta De Bienes Y Servicios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169440,169440,Prometientes Vendedores,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169450,169450,Honorarios,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169452,169452,"Categoría A - Crédito Normal, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169453,169453,"Categoría B - Crédito Aceptable, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169454,169454,"Categoría C - Crédito Apreciable, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169456,169456,"Categoría D - Crédito Significativo, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169457,169457,"Categoría E - Crédito Irrecuperable, Intereses",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169462,169462,"Categoría A- Crédito Normal, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169463,169463,"Categoría B - Crédito Aceptable, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169464,169464,"Categoría C - Crédito Apreciable, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169466,169466,"Categoría D - Crédito Significativo, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169467,169467,"Categoría E - Crédito Irrecuperable, Pago Por Cuenta De Clientes",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169469,169469,"Categoría A - Crédito Normal, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169470,169470,"Categoría B - Crédito Aceptable, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169471,169471,"Categoría C - Crédito Apreciable, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169472,169472,"Categoría D - Crédito Significativo, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169473,169473,"Categoría E - Crédito Irrecuperable, Cánones Bienes Dados En Leasing Operacional",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169476,169476,"Categoría A – Riesgo Normal, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169478,169478,"Categoría B – Riesgo Aceptable, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169480,169480,"Categoría C – Riesgo Apreciable, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169482,169482,"Categoría D – Riesgo Significativo, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169484,169484,"Categoría E – Riesgo De Incobrabilidad, Componente Financiero",group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169495,169495,Otro Deterioro (Provisión) Cuentas Por Cobrar Comerciales,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1695,1695,Deterioro Cuentas Por Cobrar Actividad Aseguradora,,0,off_balance,chart_template_niif_financiero,
niif_fin_169505,169505,Primas Por Recaudar ,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169510,169510,Coaseguradores,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169515,169515,Reaseguradores,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169520,169520,Sistema De Riesgos Laborales,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_169595,169595,Otro Deterioro Cuentas Por Cobrar Actividad Aseguradora,group_fin_1_2_inv_cor,1,asset_receivable,chart_template_niif_financiero,aat_1008_1315_N
niif_fin_1696,1696,Deterioro (Provisión) Cuentas Por Cobrar De Consumo,,0,off_balance,chart_template_niif_financiero,
