id,code,name,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
puc_com_131505,131505,Ventas,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131510,131510,Pagos A Nombre De Casa Matriz,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131515,131515,Valores Recibidos Por Casa Matriz,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131520,131520,Préstamos,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131595,131595,Otras Cuentas Por Cobrar A Casa Matriz,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131599,131599,Deterioro Cuentas Por Cobrar A Casa Matriz,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_1320,1320,Cuentas Por Cobrar A Vinculados Económicos,,0,off_balance,chart_template_comercial,
puc_com_132005,132005,Filiales,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132010,132010,Subsidiarias,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132015,132015,Sucursales,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132095,132095,Otras Cuentas Por Cobrar A Vinculados Económicos,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132099,132099,Deterioro Cuentas Por Cobrar A Vinculados Económicos,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_1323,1323,Cuentas Por Cobrar A Directores,,0,off_balance,chart_template_comercial,
puc_com_132305,132305,Cuentas Por Cobrar A Directores,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132395,132395,Otras Cuentas Por Cobrar A Directores,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132399,132399,Deterioro Cuentas Por Cobrar A Directores,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_1325,1325,Cuentas Por Cobrar A Socios Y Accionistas,,0,off_balance,chart_template_comercial,
puc_com_132505,132505,A Socios,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132510,132510,A Accionistas,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132595,132595,Otras Cuentas Por Cobrar A Socios Y Accionistas,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132599,132599,Deterioro Cuentas Por Cobrar A Socios Y Accionistas,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_1328,1328,Aportes Por Cobrar,,0,off_balance,chart_template_comercial,
